paragraph	label
"distasonis abundance was significantly elevated in fecal samples from patients with @di$ ankylosing spondylitis @/di$ (AS), a chronic inflammatory disease affecting the spine and the sacroiliac joint. This suggests a possible role for P. distasonis in the development of more diverse autoimmune responses. In vitro experiments showed that P. distasonis, along with other AS-enriched species including Bacteroides coprophilus, Eubacterium siraeum, @gm$ Acidaminococcus fermentans @/gm$, and Prevotella copri, increased the amount of IFN-gamma-producing cells through a bacterial peptide of these species, mimicking type II collagen and likely serving as ""triggers of autoimmunity by molecular mimicry""."	1
distasonis in UC with @di$ overweight @/di$/obesity was greater than that of the patients without @di$ overweight @/di$/obesity. Some previous investigations have suggested that P. distasonis could serve as a potential probiotic to improve human and animal digestive health. R. bromii was also found to be more abundant in UC with @di$ overweight @/di$/obesity. As far back as a decade ago, Ze et al. proposed that R. bromii possessed excellent ability to degrade resistant starch particles in human colon. The effect of R. bromii as a probiotic was further confirmed in subsequent investigations. Interestingly, we also identified another important bacterial species that was highly abundant in the UC patients with @di$ overweight @/di$/obesity, that is, @gm$ A. indistinctus @/gm$. A higher bacterial abundance was observed in the completely healthy individuals than in those without @di$ overweight @/di$/obesity. @gm$ A. indistinctus @/gm$ was first discovered and named by Fumiko et. al in 2009. Recently, an essential role has been ascribed to @gm$ A. indistinctus @/gm$ in the maintenance of intestinal microflora balance and gastrointestinal health. Overall, we speculate that UC patients with @di$ overweight @/di$/obesity have alterations of gut microbial compositions, especially elevations of some probiotics.	2
dubia; induced relatively low mortality or any other @di$ developmental impairment @/di$ towards embryonic zebrafish; etc. Cellulose in PBNM form showed no toxic effects toward @gm$ Pseudomonas putida @/gm$, S.	0
dysenteriae (15 serotypes), @gm$ S. flexneri @/gm$ (8 serotypes), S. boydii (19 serotypes) and S. sonnei (1 serotype). Shigella sp. infections are characterised by an extremely low infectious dose, ranging between 10-100 infectious particles with symptoms consisting of abdominal cramps, fever and @di$ watery diarrhoea @/di$ after 24-72 h of infection. In addition, S. dysenteriae, S. sonnei and @gm$ S. flexneri @/gm$ are known to produce the cytotoxic Shiga-toxin which inhibits mammalian protein synthesis.	1
eggerthii developed much more severe DSS-induced @di$ colitis @/di$ than control mice gavaged with the entire WT microflora, manifested by significantly shortened survival, significantly accelerated loss of body weight, significantly accelerated and increased stool scores and intestinal bleeding (Fig 5B), and frank bleeding from the anus (Fig 5C). We also evaluated histopathological changes as a measure of the severity of @di$ colitis @/di$. Mice gavaged with P. falsenii, or P. distasonis, or B. eggerthii had significantly more pronounced hyperplasia of lamina propria, loss of crypts, infiltration with inflammatory cells, loss of epithelium, loss of goblet cells, and ulceration, compared with mice gavaged with WT stools, which after the same duration of DSS treatment had only low histopathological changes (Fig 5D and 5E). The @di$ colitis @/di$ was most severe in mice gavaged with P. falsenii or B. eggerthii, and moderately severe with P. distasonis. By contrast, based on the same criteria, mice gavaged with @gm$ A. finegoldii @/gm$ showed significantly less severe @di$ colitis @/di$ than mice gavaged with P. falsenii, or P. distasonis, or B. eggerthii. @di$ Colitis @/di$ in mice gavaged with @gm$ A. finegoldii @/gm$ was similar in severity and not significantly different than @di$ colitis @/di$ in mice gavaged with WT stools, except for somewhat more severe colon infiltration with inflammatory cells (Fig 5B-5D).	2
enrichment of the mouth microflora by eight new species: Ruminococcus productus, Sarcina sp., @gm$ Bifidobacterium adolescentis @/gm$, Bifidobacterium dentium, Capnocytophaga ochracea, and Enterobacter amnigenus, widely common in the environment, causing nosocomial infections, chiefly wound infections; Klebsiella pneumoniae, likely to appear in the gastrointestinal tract microflora, as an opportunistic pathogen (pneumonia, hospital infections); Prevotella disiens, appearing in the mouth microflora, likely to cause @di$ gingivitis @/di$, pharyngitis, lower airway inflammation, and head or neck abscesses.	1
enterica range from self-limiting diarrhea to invasive diseases, including @di$ bacteremia @/di$ (invasive nontyphoidal Salmonella [NTS] disease) and enteric fever (typhoid fever). The serovars of S. enterica lie on a spectrum from broad-host-range (promiscuous) serotypes, such as Salmonella enterica serovar Typhimurium (mammals and avian), through host-restricted serotypes, such as @gm$ S. enterica serovar Choleraesuis @/gm$ (swine adapted) and S.	1
epidermidis RP62A and @gm$ S. carnosus @/gm$ TM300. JE2 is a methicillin resistant strain of the USA300 pulsed field gel electrophoresis type. USA300 is the most common type isolated from community acquired MRSA infections and is also a common hospital-associated type. USA300 strains are all agr group I and are considered highly virulent. MN8 is a methicillin sensitive USA200 isolate from a case of toxic shock, is a strong producer of the TSST-1 toxin, and is also considered highly virulent. COL is a methicillin resistant strain and a clinical isolate but is agr-negative and does not produce alpha, beta, or delta hemolysin. Newman is a methicillin sensitive strain and was isolated from an infection secondary to a Mycobacterium tuberculosis @di$ osteomyelitis @/di$, and displays constitutive sensor histidine kinase (SaeS) activity. S. epidermidis strain RP62A is a clinical isolate of a normally commensal staphylococcal species and @gm$ S. carnosus @/gm$ TM300 is a non-pathogenic isolate that has been rigorously tested for safe use as a sausage starter culture.	0
epidermidis strain ATCC 12228 (non-biofilm producer), @gm$ S. carnosus @/gm$ strain TM300 (non-biofilm producer), E. coli TG1 (biofilm producer), P. aeruginosa PA01 (biofilm producer), and 5 clinical S. aureus strains responsible for @di$ prosthetic joint infections @/di$ were used in this study.	0
epidermidis, with its open-pangenome and variable genome content, @gm$ C. acnes @/gm$ is more conserved with a relatively limited accessory genome (Supplementary Figs. 2 and 3). Core genome-based phylogeny divides @gm$ C. acnes @/gm$ populations into six main phylotypes. In total, 178 different @di$ SLST @/di$ types (medbac.dk/slst/pacnes; status: 15th of January 2022) belonging to ten @di$ SLST @/di$ classes (A-L) have been reported. Here, we identified 39 distinct @di$ SLST @/di$ types that covered all ten @di$ SLST @/di$ classes, within the 120 healthy skin samples profiled. Overall, highest relative abundances were determined for A-class @gm$ C. acnes @/gm$ (27.6%), followed by D-class (20.7%), K-class (19.2%) and H-class (12.2%) @gm$ C. acnes @/gm$. All other @di$ SLST @/di$ classes had lower average abundances, ranging between 5.9% and 0.2%.	0
erinaceus supplementation could reverse the relative abundance of certain gut bacteria enriched or reduced in some diseases, such as @gm$ Bacteroides caccae @/gm$ enriched in @di$ metabolic arthritis @/di$ patients, Phascolarctobacterium enriched in kidney stones patients, Romboutsia timonensis enriched in patients with the chronic obstructive pulmonary disease, Streptococcus thermophilus that is a predictor of poor prognosis for liver cirrhosis, and Coprococcus comes decreased in patients with chronic widespread pain. Studies have shown that some bacteria which can contribute to human health include SCFAs-producing bacteria (Faecalibacterium, @gm$ Bacteroides @/gm$, Subdoligranulum) and other probiotics like Parabacteroides, Dialister. A previous study found that the abundance of Faecalibacterium, Megamonas, and Roseburia in patients with @di$ metabolic arthritis @/di$ were significantly decreased. Our results, measured using biochemical blood indices, demonstrate a downregulation in UA and CREA. Therefore, we propose that alterations in gut microbiota due to H. erinaceus intervention may be related to @di$ metabolic arthritis @/di$.	2
eutactus, @gm$ R. callidus @/gm$, R. flavefaciens and B. pullicaecorum and by an increase in the concentration of fecal butyrate. In conclusion, the consumption of BB can be recommended to prevent insulin resistance and metabolic endotoxemia by modifying the gut microbiota. Finally, the groups fed BB showed lower abundance of hepatic FMO-3, even with a high-fat diet protecting against the production of TMAO and @di$ obesity @/di$.	2
faecalis (in BIO-THREE  probiotic preparation, which also contains Bacillus mesentericus and @gm$ Clostridium butyricum @/gm$) on @di$ acute infectious diarrhea @/di$ in 304 pediatric inpatients.	2
faecalis and @gm$ B. ovatus @/gm$ were isolated. Other 1 case was @di$ external genital abscess @/di$ with no isolated bacteria.	0
faecalis and @gm$ Ornithobacterium rhinotracheale @/gm$ (@gm$ ORT @/gm$) was reported in lungs, livers and spleens, leading to dyspnea, @di$ hemorrhagic discharge @/di$ in trachea and bronchial obstruction in the broiler industry. (3) It is unclear why three pathogens interact to induce salpingitis both in laying hens and in breeder ducks. As for the opportunistic pathogens, both E. faecalis and E. coli are widely present in the environment and they are diffused by air, water and other means. Traditionally, both pathogens are colonized in gastrointestinal tracts and then transmitted to blood circulation and reproductive tracts once birds suffer immune suppression or external stress. In our previous reports, virulent C. psittaci infection induces immunity suppression and triggers secondary infection of avian influenza virus H9N2 or @gm$ ORT @/gm$.	1
faecium Smr18 to liver and spleen of mice in groups G3, G4 and G5 by plating the tissue homogenates on @gm$ Enterococcus @/gm$ selective Pfizer agar medium, but no growth was obtained (data not shown), that again indicate the non-pathogenicity of the strain. Further, high mortality and significant (p < 0.05) reduction in body weight of mice was observed in the S. enterica-infected group G2 at the end of the experiment. Similar @di$ weight loss @/di$ and high lethality was reported by in mice-infected with S. typhimurium 3 days post-infection. On the contrary, both pre and post-administration of E. faecium Smr18 prevented the @di$ weight loss @/di$ and mortality of mice.	2
fermentum, and @gm$ L. acidophilus @/gm$ inhibit the growth of C. albicans in vitro and in vivo. Since the co-existence of S. mutans and C. albicans in the oral cavity leads to more pathogenic microbial eco-community and potentially elevates the @di$ caries @/di$ risk of individuals, an ideal probiotic regimen is one that controls S.	2
fetus, Campylobacter gracilis, Campylobacter helveticus, @gm$ Campylobacter hominis @/gm$, C. hyointestinalis, C. insulaenigrae, C. lari, Campylobacter lanienae, Campylobacter peloridis, Campylobacter mucosalis, Campylobacter showae, Campylobacter sputorum biovar paraureolyticus, C. upsaliensis and C. ureolyticus in diarrhea and vomiting, and most of them have been recovered from blood samples of @di$ bacteremic @/di$ patients.	1
ficus-indica roots, from semi-arid lands of Kabylia in north Algeria, by gas chromatography-mass spectrometry (GC-MS) analysis as well as to evaluate the bacterial impairment of their lipophilic fractions, namely against Escherichia coli, Pseudomonas aeruginosa, Staphylococcus aureus and one of its methicillin-resistant strain, and finally @gm$ Bacillus cereus @/gm$, strains that cause health disorders via food poisoning, gut microbiota disorder, soft tissues, @di$ bloodstream and urinary tract infections @/di$, as well as pneumonia leading to death in several cases.	1
flexneri and Shigella Ipa were higher at 2 than at 3 or 12 months of age (p=0.001), while the changes in IgG titres against @gm$ S. dysenteriae @/gm$, S. sonnei and Salmonella were not pronounced. IgA and IgM titres against S. flexneri, Shigella Ipa, @gm$ S. dysenteriae @/gm$, S. sonnei and Salmonella were significantly higher at 12 than at 2 or 3 months of age (p=0.001). Stool samples were obtained from children in 64% of all @di$ diarrhoeal episodes @/di$.	1
flexneri, @gm$ S. boydii @/gm$ and S. dysenteriae, which are responsible for varying degrees of diarrhea and acute intestinal and extra-intestinal diseases in humans. EIEC strains primarily elicit watery diarrhea and cause invasive @di$ inflammatory colitis @/di$.	1
fluorescens, @gm$ P. putida @/gm$ can cause, especially in immune-compromised adult patients, various types of serious infections, such as bacteremia, pneumonia or peritonitis, meningitis, septic arthritis, @di$ endocarditis @/di$, and osteomyelitis, or more localized infections, such as sinus or urinary tract infections.	1
fluvialis and @gm$ V. mimicus @/gm$ are also responsible for diarrhea, gastroenteritis, necrotizing fasciitis, various other skin diseases and @di$ septicemia @/di$ affecting humans worldwide through water contact and consumption.	1
fluvialis, and @gm$ V. mimicus @/gm$ are etiological agents of human and animal disease causing gastroenteritis, sepsis and necrosis. Toxigenic and non-toxigenic populations of Vibrio species coexist generally in the aquatic environment. Vibrio cholerae is a natural inhabitant of estuaries and some strains are responsible of cholera disease. Cholera gravis cases are characterized by profuse watery diarrhea which leads to a life-threatening @di$ dehydration @/di$.	1
formigenes; (3) the abundances of @gm$ Bacteroides ovatus @/gm$, Clostridium Ramsum, P. copri, and Erysipelothrix spp. of the hypertension and H-CKD groups are lower than healthy controls; and (4) the combination of O. formigenes and V. parvula can be a biomarker for H-CKD. Specifically, the combination of these two bacteria could better differentiate patients with @di$ hypertensive nephropathy @/di$ from those with isolated hypertension.	2
forsythensis), Prevotella intermedia, Aggregatibacter actinomycetemcomitans (previously Actinobacillus actinomycetemcomitans), and @gm$ Streptococcus mutans @/gm$. Microbial species that are not consistent with the development of periodontal disease or @di$ dental caries @/di$ were overabundant in the group that did floss compared to the non-flossing group. CONCLUSION: In a well-matched twin cohort, tooth and tongue brushing plus flossing significantly decreased the abundance of microbial species associated with periodontal disease and @di$ dental caries @/di$ after a 2-week program.	1
forsythia, @gm$ P. gingivalis @/gm$ and T. denticola) were present at high levels in most @di$ P @/di$ samples compared to H samples (Fig. 2a), whereas the opposite was observed for species considered compatible with periodontal/peri-implant health, such as R. dentocariosa, Streptococcus sanguinis and Veillonella dispar (Fig. 2b). Furthermore, newly proposed periodontal pathogens, such as F. alocis, F. fastidiosum, Eubacterium saphenum and T. maltophilum and as-of-yet uncultured taxa Desulfobulbus sp ot 041, Fretibacterium sp ot 360 and Peptostreptococcacea sp ot 091 and 369 (Fig. 2c) followed a colonization pattern similar to that of well-recognized periodontal pathogens (T. forsythia, @gm$ P. gingivalis @/gm$ and T.	1
forsythia, @gm$ P. micros @/gm$ and C. gingivalis was significantly higher in both periodontitis and @di$ HS @/di$ groups compared to controls (Table 1 and Table 2). P.gingivalis and @gm$ P. micros @/gm$ species were expressed at higher level in periodontitis patients than in @di$ HS @/di$ patients (Table 3).	1
fortuitum, @gm$ M. chelonae @/gm$, M. kansasii, M. gordonae and M. xenopi are the most commonly described, especially in water. EM exhibit considerable tolerance to unfavourable conditions and are able to survive aggressive treatments like chlorination or ozonation of water. EM are opportunistic pathogens and are transmitted to humans via inhalation, ingestion, or inoculation. Immunocompromised individuals are particularly at risk for infection. Although such individuals do not typically work in mines or in heavy industry, EM can also represent a high risk for ordinary employees. In particular, miners in collieries are exposed to highly dusty environments, often work in mines over their entire working life and are frequently heavy smokers. Further, some of these workers develop @di$ chronic obstructive pulmonary disease @/di$.	1
found eight species significantly less abundant in those patients with a history of OHE (Anaeromassilibacillus species, Anaerostipes caccae, Bacteroideseggerthii, Clostridium species, @gm$ Faecalicatena contorta @/gm$, Holdemaniafiliformis, Neglecta timonensis, and Ruminococcus species). However, none of the species was able to predict the future event of OHE. Moreover, they found an inverse correlation between bacterial species producing SCFAs and @di$ cirrhosis @/di$ severity and lower concentrations of six specifical fecal SCFAs (acetate, propionate, butyrate, isobutyrate, valerate, and succinate) in patients with a history of OHE, thus supporting a crucial role of these metabolites in HE pathogenesis.	2
found that human micro-defensin-3 (HBD-3) isolated from human lesional @di$ psoriatic @/di$ scales had antibacterial activity against multidrug-resistant S. aureus and VAN-resistant @gm$ Enterococcus faecium @/gm$.	0
fragilis improved the CTLA-4 inhibitor efficacy, and @gm$ B. caccae @/gm$ and B. thetaiotaomicron correlated with the response to ICIs. In our cohort, enrichment with B. uniformis was significantly associated with response to the anti-PD-1 therapy (Table 3). Overall, immunomodulatory properties of B. uniformis were reported. For instance, the administration of B. uniformis improved the metabolic and immune functions in mice with diet-induced @di$ obesity @/di$.	2
fragilis induces and expands Il-10 producing CD4+ T cells, (iv) the microbial anti-inflammatory molecule secreted by Faecalibacterium prausnitzii impairs the nuclear-factor-kappaB pathway, (v) Mucispirillum schaedleri protects mice from Salmonella-induced @di$ colitis @/di$, and (vi) @gm$ Blautia producta @/gm$ restores resistance against vancomycin-resistant enterococci.	2
fragilis, Bacteroides ovatus, Bacteroides stercoris, Bacteroides thetaiotaomicron, Bacteroides uniformis, Bacteroides vulgatus, Odoribacter splanchnicus (Bacteroides splanchnicus), Parabacteroides distasonis (Bacteroides distasonis) and @gm$ Parabacteroides merdae @/gm$ (@gm$ Bacteroides merdae @/gm$), and detected these species by means of QRT-PCR in 400 human surgical wound infection samples or closed @di$ abscesses @/di$.	1
freundii, @gm$ Collinsella aerofaciens @/gm$, Comamonas testosterone, E. cloacae complex, Klebsiella spp., Pseudomonas medocina, Pseudomonas nitroreducens, Pseudomonas oleovorans and P. putida. A surveillance review of @di$ waterborne diseases @/di$ in the US from 2013 to 2014 found that there were 42 outbreaks from drinking water, resulting in 13 deaths all caused by Legionella spp..	0
fulva and @gm$ P. putida @/gm$) was first identified in our hospital in the summer of 2010 and reoccurred in the following year. Based on the epidemiological data collected in these 2 years, we initiated an investigation on the source of the outbreak. The aim of this study was to report the results of the investigation, as well as the intervention strategies that resulted in successful control of the outbreak. METHODS: An infection control team was set up consisting of infectious disease specialists, microbiologists, infection control practitioners, and head nurses. The microbiology and medical records of case-patients with P. fulva or @gm$ P. putida @/gm$ bloodstream infections were reviewed. Environmental samples and intravenous (IV) solutions from the wards and the pharmacy center were collected for culturing. The molecular characteristics of the bacterial isolates were studied by pulsed-field gel electrophoresis (PFGE). Strict infection control strategies were implemented. RESULTS: A total of 20 case-patients from five inpatient wards were identified during three summer seasons from 2010 to 2012. Nineteen of them recovered with proper antibiotics. Unfortunately one died from complications of @di$ heart failure @/di$. A total of 19 isolates of P. fulva and four of @gm$ P. putida @/gm$ were identified, of which 20 were from blood, two from environmental surface samples from the hospital pharmacy, and one from an in-use compounded solution from a case-patient in the cardiology ward.	0
gallolyticus identified in 2003, i.e., @gm$ pasteurianus @/gm$, described for the first time as an etiological factor of meningitis in an infant in 2009 (see Table 1) and in an adult in 2010 (see Table 1). Another species is S. urinalis:a case of bacteremia caused by this pathogen was described in a 60-year-old man with @di$ urethral stricture @/di$ history.	1
genus, and @gm$ oscillibacter @/gm$ genus in animals fed with TRP-deficient diets. Previously, this bacterial abundance/dysbiosis has been reported in a number of pathophysiological conditions. Enterorhabdus genus is a member of the Actinobacteria phylum and Coriobacteriia class that has been associated with ileocecal mucosal inflammation in mice. Enterorhabdus mucosicola and Enterorhabdus caecimuris species were both isolated from the ileocecal regions of mice suffering from @di$ colitis @/di$ and intestinal inflammation.	1
gingivalis and @gm$ B. asaccharolyticus @/gm$. In addition, B. intermedius-like organisms were isolated. The last two species were observed only after splint placement. The local accumulation of helicoidal-shaped micro-organisms in the epithelial tissue rather than in the micro-ulcerations was regarded as an indication of an active role for these spirochetes in the disease process. The observed shift toward tissue-invading and potentially pathogenic micro-organisms after splinting stresses the need for antimicrobial measures during splint placement in order to minimize @di$ periodontal destruction @/di$.	1
gingivalis has been associated as a risk factor for developing obesity and @di$ diabetes @/di$. Interestingly, we found that the class Coriobacteria, order Coriobacteriales, family Coriobacteraceae, genus @gm$ Collinsella @/gm$ and species @gm$ Collinsella aerofaciens @/gm$ were significantly more abundant, specifically in the OMS as compared to O and NW (Fig. 2), suggesting them as potential biomarkers for obesity with metabolic syndrome. Furthermore, this species also showed a significant positive correlation with triglycerides (r = 0.62, p = 0.00053), while showing a negative correlation with HDL (r = - 0.4, p = 0.039). Also, the genus @gm$ Collinsella @/gm$ correlated positively with triglycerides (r = 0.64, p = 0.00029), BMI (r = 0.39, p = 0.044), and a negative correlation with HDL (r = - 0.4, p = 0.036), and had a weak positive correlation with waist circumference (r = 0.35, p = 0.073). The same behavior was observed with the corresponding family Coriobacteriaceae, order Coriobacteriales and class Coriobacteriia (Additional file 5: Table S2). We suggest that these taxa may be considered as biomarkers for OMS. In this regard, it was recently reported that an altered abundance of @gm$ Collinsella @/gm$ genus changes the host's plasma cholesterol levels, showing a positive correlation with LDL cholesterol. Additionally, another study with big cohorts of adults recently reported the finding of an increased @gm$ Collinsella @/gm$ abundance in obese patients. Also, it has been observed that low dietary fiber intake increases @gm$ Collinsella @/gm$ abundance in the gut microbiota of obese pregnant women.	1
gingivalis have been shown to induce @di$ platelet aggregation @/di$ in vitro. Here we report that P. gingivalis was able to induce @di$ platelet aggregation @/di$, and that oral strains of Actinobaillus actinomycetemcomitans, @gm$ Bacteroides forsythus @/gm$, Campylobacter rectus, Fusobacterium nucleatum, Prevotella intermedia and Trepenoma denticola failed to aggregate platelets when tested for @di$ platelet aggregation @/di$ activity under similar conditions. Additionally, we show that vesicles (outer membrane evaginations that are shed into the environment by the bacteria) of P. gingivalis are potent inducers of mouse @di$ platelet aggregation @/di$ in vitro. In summary, our data show that i) initial adherence of the bacterium to platelet may be facilitated by P. gingivalis fimbriae and ii) P. gingivalis vesicles possess @di$ platelet aggregation @/di$-inducing activity.	0
gingivalis) and @gm$ P. intermedia @/gm$ in a beagle dog model.  Nackaerts et al  observed that the subgingival application of beneficial oral bacteria (i.e. Streptococcus sanguinis, Streptococcus salivarius and S. mitis) delays recolonization by @di$ periodontal pathogens @/di$, reduce inflammation, and improve bone density and bone levels in a beagle dog model. This guided pocket recolonization approach may provide a valuable addition or alternative to the armamentarium of treatment options for @di$ periodontitis @/di$.	2
gingivalis), Tanerella forsythia, Provotella intermedia, and @gm$ Treponema denticola @/gm$ which are often found in destructive @di$ periodontitis @/di$ with deep pockets. One of the systemic is synthetic hormones found in hormonal contraceptives containing progesterone and estrogen. @di$ Periodontitis @/di$ is a multifactorial disease, with interactions between microbial infection and host response, in which microbial biofilms are considered the main etiologic agent to initiate inflammation, resulting in loss of periodontal attachment, increased pocket depth, and loss of alveolar bone.	1
gnavus and a decrease of @gm$ R. inulinivorans @/gm$ and CZBV_s, suggesting the possibility that these cerebrovascular diseases may share a common pathological background. It has previously been reported that the relative abundance of @gm$ R. inulinivorans @/gm$ were decreased in men with low high-density lipoprotein (HDL) cholesterol than male controls. This is in line with the evidence that HDL level was inversely associated with MMD and ICAD. Other reports showed that @gm$ R. inulinivorans @/gm$ was decreased in patients with @di$ atherosclerotic disease @/di$ and those with Crohn's disease, suggesting that @gm$ R. inulinivorans @/gm$ may be inversely associated with inflammatory condition.	2
gnavus, Faecalibacterium prausnitzii, Dialister invisus, @gm$ Anaerostipes hadrus @/gm$, several Blautia and Parabacteroides species compared with healthy controls (Wilcoxon test, p < 0.05). On the contrary, their gut microbiome was depleted of Bif. longum, Bacteroides dorei, B. vulgatus and some fiber-degrading taxa (e.g., Roseburia CAG_471, R. bromii; Fig. 1a). However, when evaluating the differences associated with the type of allergy, we also identified some allergy-specific signatures. Children with FA showed a microbial pattern characterized by decreased abundance of B. vulgatus, and higher levels of Blautia wexlerae compared with RA (p < 0.05; Fig. 1b). In contrast, @gm$ Anaerostipes hadrus @/gm$ and Prevotella copri were higher in subjects with RA compared with both CT and FA patients (Fig. 1b). Since we recently demonstrated the presence of at least 12 different species within Faecalibacterium genus, we used the same pipeline to test the occurrence of F. prausnitzii clades in the samples. Interestingly, F. prausnitzii clade A (that includes, among others, the strain L2-6, previously linked with @di$ atopic dermatitis @/di$) was enriched in FA, compared with both RA and CT (chi-squared test, p < 0.05).	1
hallii, and @gm$ Anaerostipes hadrus @/gm$); it uses glycerol to produce reuterin, an antimicrobial substance that regulates the homeostasis of intestinal microbial metabolism and inhibits pathogens. As a result, the HP-LC and high fat diet of the bodybuilders is expected to lower the relative abundance of Bifidobacterium and, in particular, to lower the relative abundance of acetate-producing bacteria and lactate-producing bacteria, thus influencing the substrate supply of butyrate-producing bacteria. Sutterella, highly expressed in athletes, is a genus of Gram-negative, anaerobic, nonspore-forming bacteria that is associated with autism, @di$ Down's syndrome @/di$, and inflammatory disease.	0
harveyi, @gm$ V. parahaemolyticus @/gm$, V. alginolyticus, and V. penaeicida). Strains of these bacterial species were used to infect nauplii, protozoea I-III, @di$ mysis I-III @/di$, and postlarvae 1 by immersion challenge at 10(3), 10(5), or 10(7) cfu mL(-1) for 30 min. V. alginolyticus infection had no significant effect on survival rate, compared to control, in all shrimp larvae and at all doses tested. Shrimp larvae infected with V. alginolyticus showed a high survival rate compared to other Vibrio species at the three dose levels. V. penaeicida produced a significant mortality effect (P < 0.01) in all shrimp substages and only in postlarvae 1 at low infection dose (10(3) cfu mL(-1)). V. harveyi and @gm$ V. parahaemolyticus @/gm$ induced significant mortality rates (P < 0.01) only at high doses in shrimp larvae.	1
have already shown a correlation between @di$ CD @/di$ and an increasing abundance of Pasteurellaceae (Haemophilus spp.), Neisseriaceae, Enterobacteriaceae (all three belong to the phylum Proteobacteria), Veillonellaceae (phylum Firmicutes) and Fusobacteriaceae (phylum Fusobacteriota), with a simultaneous decrease of Bacteroides (phylum Bacteroidetes) and Clostridiales (phylum: Firmicutes) in mucosal biopsies of the ileum and the colon/rectum of children. Another study by Gevers et al. on the abundance of several genera such as Faecalibacterium, @gm$ Roseburia @/gm$, Blautia, Ruminococcus, Coprococcus (all phylum Firmicutes) and a number of taxa within the families Ruminococcaceae and Lachnospiraceae also showed a decrease in abundance. Interestingly, some of these taxa were present in greater abundance in patients younger than 10 years than in older children, indicating an inverse relationship with age, including Pasteurellaceae and Neisseriaceae. In the stool samples also studied by Gevers et al., such a change was detected only to a small extent. In contrast, Lewis et al. found in a study with stool samples from children on the one hand a reduced abundance of Prevotella, Odoribacter, Alistipes, Parabacteroides (all four phylum Bacteroidetes), Eubacterium, @gm$ Roseburia @/gm$, Coprococcus, Dorea, Ruminococcus (families of Lachnospiraceae, Ruminococcaceae, Eubacteriaceae, all phylum Firmicutes), Akkermansia (phylum Verrucomicrobiota) and, on the other hand, an increased abundance of Escherichia, Klebsiella (family Enterobacteriaceae, phylum Proteobacteria), Enterococcus and Veillonella (both phylum Firmicutes).	2
have been related to several @di$ gastrointestinal disorders @/di$, but it is thought that they only have a mild-proinflammatory capacity. However, they keep the immune system alert, due to their ability to adhere to intestinal epithelial cells. In this genus, the @gm$ Bilophila wadsworthia @/gm$ was the only species which was identified in our study. This bacterium was associated with fat-rich diets and intestinal inflammation. Emerging studies have suggested that limiting the prevalence of @gm$ B. wadsworthia @/gm$ in the gut microbiome could have a therapeutic effect on metabolic diseases and intestinal inflammation.	1
hominis, @gm$ R. inulinivorans @/gm$, R. faecis and R. cecicola. Gut Roseburia spp. metabolize dietary components that stimulate their proliferation and metabolic activities. They are part of commensal bacteria producing short-chain fatty acids, especially butyrate, affecting colonic motility, immunity maintenance and anti-inflammatory properties. Modification in Roseburia spp. representation may affect various metabolic pathways and is associated with several diseases (including irritable bowel syndrome, obesity, Type 2 diabetes, nervous system conditions and allergies). Roseburia spp. could also serve as biomarkers for symptomatic pathologies (e.g., @di$ gallstone formation @/di$) or as probiotics for restoration of beneficial flora.	0
hydrophila, @gm$ A. caviae @/gm$ and A. sobria, although some of these strains could be misidentified because of the increasing complexity in the identification of Aeromonas strains at the species level. However, only some of them such as O3, O6, O11, O14, O16, O18, O21, O29, O33, O34 and O41 seem to be associated with virulence for specific fish species and more than 60% of the septicemia cases are related to four of these serotypes: (O11, O16, O18 and O34). Serotype O11 is associated with severe infections in humans, like septicemia, meningitis and @di$ peritonitis @/di$ while serotype O34, the most common in mesophilic Aeromonas, is associated with wound infections in humans and outbreaks of septicemia in fishes.	1
hyorhinis @di$ serositis @/di$ and arthritis cases over the study period. Specifically, 19% of all @di$ serositis @/di$ and 14% of all arthritis cases were given a M. hyorhinis diagnosis (Table 1). Interestingly, Table 4 shows that M. hyorhinis disease was more commonly co-diagnosed with @gm$ S. suis @/gm$, G.	1
in patients with @di$ bloody diarrhea @/di$ in Pakistan and the susceptibility of isolated @gm$ Shigella @/gm$ to three antibiotics: ampicillin, cotrimoxazole and nalidixic acid. In addition, the frequency of Campylobacter and Salmonella was also determined. Stool samples (n = 152) were collected from 152 diarrheic children less than six years of age passing blood and mucus in their stools who were admitted to Paediatric Department of Mayo Hospital in Lahore, Pakistan from June to September 1990. The samples were cultivated on standard media for @gm$ Shigella @/gm$, Campylobacter, and Salmonella. Susceptibility of @gm$ Shigella @/gm$ isolates was tested by disk diffusion method. The frequency of isolation was 19.1% for Shigella spp., 7.9% for Campylobacter, and 4.6% for Salmonella. @gm$ Shigella flexneri @/gm$ (7.9%) was the most frequently isolated species, followed by S. dysenteriae (6.6%), S. boydii, (3.3%) and S. sonnei (1.3%). All @gm$ Shigella @/gm$ isolates were susceptible to nalidixic acid (100%), while only a few were susceptible to cotrimoxazole (7.0%) and ampicillin (3.5%).	1
incertae Sedis and @gm$ Peptostreptococcus @/gm$. In addition, metabolic changes were found upon hydroxypropyl methylcellulose consumption, i.e., significantly reduced total cholesterol, high, low, and very low density lipoprotein cholesterol, leptin, liver triglycerides, and liver percentage @di$ adiposity @/di$.	2
